"method","confounding","effect_modification","num_obs","reliability","beta_mxr","beta_ym","mean","sd","lower_pct","upper_pct","p_value","significance","bias"
"standard",0,0,100,0.75,0.204,0,-0.0128011788023502,0.133355860262352,-0.265721351307864,0.234200347466932,0.923526431599084,FALSE,-0.0128011788023502
"gestimation",0,0,100,0.75,0.204,0,-0.032037518873456,0.435886552676913,-0.780619805822292,0.664257163723408,0.941408504670419,FALSE,-0.032037518873456
"standard",0,0,100,0.75,0.204,0,0.0140390432527524,0.133791089404165,-0.2728609581474,0.253113985102095,0.916429312138559,FALSE,0.0140390432527524
"gestimation",0,0,100,0.75,0.204,0,0.0660135860898007,0.293656869874386,-0.737130324829841,0.507973134788805,0.822136133112588,FALSE,0.0660135860898007
"standard",0,0,100,0.75,0.204,0,-0.00212246366258243,0.205005981717852,-0.371465088389003,0.33526484346146,0.991739505745285,FALSE,-0.00212246366258243
"gestimation",0,0,100,0.75,0.204,0,-0.0491262048883515,0.405653330870124,-0.712090688246666,0.669869684512666,0.903608731429892,FALSE,-0.0491262048883515
"standard",0,0,100,0.75,0.204,0,-0.00787362533721232,0.165845473424846,-0.2599511945487,0.319067396301857,0.962134119214781,FALSE,-0.00787362533721232
"gestimation",0,0,100,0.75,0.204,0,-0.284562229773536,0.397004546335482,-1.07704427865765,0.631863761092355,0.47351403408554,FALSE,-0.284562229773536
"standard",0,0,100,0.75,0.204,0,-0.103541629952691,0.160889585587717,-0.466218412934881,0.178993541798102,0.519862697455287,FALSE,-0.103541629952691
"gestimation",0,0,100,0.75,0.204,0,-0.188626069226265,0.746786257560632,-1.47812893031192,1.3480127244825,0.800589892851856,FALSE,-0.188626069226265
"standard",0,0,100,0.75,0.204,0,0.0687317690003072,0.121219402374901,-0.156427693531038,0.267936299286613,0.570712119883329,FALSE,0.0687317690003072
"gestimation",0,0,100,0.75,0.204,0,-0.273696998013658,0.247157474641232,-0.750468584449559,0.142200582046232,0.268130099822591,FALSE,-0.273696998013658
"standard",0,0,100,0.75,0.204,0,-0.0548310556474188,0.11536246457112,-0.289164230266726,0.173247909893981,0.634577630220847,FALSE,-0.0548310556474188
"gestimation",0,0,100,0.75,0.204,0,-0.650947114882548,0.374300244436326,-1.4200425798531,-0.00673017896744732,0.0820164417966561,TRUE,-0.650947114882548
"standard",0,0,100,0.75,0.204,0,-0.0573877526454757,0.157767127430442,-0.292901052252943,0.251216520264415,0.716044891802876,FALSE,-0.0573877526454757
"gestimation",0,0,100,0.75,0.204,0,0.208620521438371,0.394924422380938,-0.432391046113996,1.14977333191658,0.597322850977419,FALSE,0.208620521438371
"standard",0,0,100,0.75,0.204,0,-0.182112110718086,0.133618970334744,-0.422488041248664,0.0943841747864084,0.17290738585886,FALSE,-0.182112110718086
"gestimation",0,0,100,0.75,0.204,0,-0.0846210291177582,0.341005834647012,-0.78705270341091,0.45912639919704,0.80401737230025,FALSE,-0.0846210291177582
"standard",0,0,100,0.75,0.204,0,-0.163328406716072,0.178789213640766,-0.47836364111027,0.177355717366674,0.360966519793705,FALSE,-0.163328406716072
"gestimation",0,0,100,0.75,0.204,0,-0.660320377945099,0.680165176225095,-2.32951492859247,0.404108164732502,0.331636148119002,FALSE,-0.660320377945099
"standard",0,0.3,100,0.75,0.204,0,0.117109257460119,0.148000867883196,-0.146507306684931,0.471418257242753,0.428784043367874,FALSE,0.117109257460119
"gestimation",0,0.3,100,0.75,0.204,0,-0.386745852667136,0.21926278202469,-0.780486662277199,-0.0279841937982944,0.0777578554234527,TRUE,-0.386745852667136
"standard",0,0.3,100,0.75,0.204,0,0.129674470224088,0.174710703928799,-0.159689274212043,0.49516858774919,0.457951655026538,FALSE,0.129674470224088
"gestimation",0,0.3,100,0.75,0.204,0,0.544175622033818,0.429404606895507,-0.140057454471335,1.21886191973539,0.205055395820148,FALSE,0.544175622033818
"standard",0,0.3,100,0.75,0.204,0,0.0632881529843504,0.164652890829666,-0.239547980170087,0.385289723332893,0.700701886039152,FALSE,0.0632881529843504
"gestimation",0,0.3,100,0.75,0.204,0,-0.184187904244778,0.375974638564022,-0.990489718092195,0.520747692952517,0.624208561436998,FALSE,-0.184187904244778
"standard",0,0.3,100,0.75,0.204,0,0.243111157965624,0.164471530612187,-0.0851525419625404,0.532465820216382,0.139371595417489,FALSE,0.243111157965624
"gestimation",0,0.3,100,0.75,0.204,0,0.0225600824313011,0.241808578298312,-0.390421749288845,0.49466308726738,0.925667393577303,FALSE,0.0225600824313011
"standard",0,0.3,100,0.75,0.204,0,0.19175683817774,0.163287401426583,-0.0726754064327619,0.558277239941695,0.2402541812834,FALSE,0.19175683817774
"gestimation",0,0.3,100,0.75,0.204,0,0.328315467817808,0.809907248588041,-0.588812102182782,1.72514687708555,0.685202504433894,FALSE,0.328315467817808
"standard",0,0.3,100,0.75,0.204,0,0.0969678718798798,0.139718516515128,-0.172171185737359,0.362351410973439,0.487667749735114,FALSE,0.0969678718798798
"gestimation",0,0.3,100,0.75,0.204,0,0.968485469965982,0.572286143213781,0.0540751230922264,2.40223823685454,0.0905869131362157,TRUE,0.968485469965982
"standard",0,0.3,100,0.75,0.204,0,0.114360616958459,0.105401185454117,-0.0636991010510741,0.293926137069819,0.277920265474046,FALSE,0.114360616958459
"gestimation",0,0.3,100,0.75,0.204,0,0.174948344034642,0.257142884810902,-0.263822080646546,0.763856339585926,0.496279961529545,FALSE,0.174948344034642
"standard",0,0.3,100,0.75,0.204,0,0.175898738511839,0.157329661900994,-0.110422521719551,0.466602401758096,0.263555655831771,FALSE,0.175898738511839
"gestimation",0,0.3,100,0.75,0.204,0,0.298274675734586,1.51221691053469,-1.61001535447635,5.32950059041591,0.843637136249416,FALSE,0.298274675734586
"standard",0,0.3,100,0.75,0.204,0,0.175960007124737,0.139899454124651,-0.110245278338562,0.436231674705528,0.208478385541092,FALSE,0.175960007124737
"gestimation",0,0.3,100,0.75,0.204,0,0.33489003949476,1.04533609713593,-0.784019201074267,1.76412487157297,0.74869097230684,FALSE,0.33489003949476
"standard",0,0.3,100,0.75,0.204,0,0.0222432405695112,0.151384970601303,-0.269353193123616,0.285542328705911,0.88318598530616,FALSE,0.0222432405695112
"gestimation",0,0.3,100,0.75,0.204,0,0.123781569381969,0.212866652607412,-0.216209851319439,0.551169587748046,0.560904749859306,FALSE,0.123781569381969
"standard",0,0.3,100,0.75,0.204,0,0.274045958377245,0.164577073603966,-0.0482762971944191,0.540371099857202,0.095882295025165,FALSE,0.274045958377245
"gestimation",0,0.3,100,0.75,0.204,0,-0.100012293149746,0.338035757642736,-0.718520226410088,0.555019799885249,0.767334663714577,FALSE,-0.100012293149746
"standard",0,0.3,100,0.75,0.204,0,0.0405007449930206,0.162491825686146,-0.232010012264977,0.413760542473346,0.803169035758078,FALSE,0.0405007449930206
"gestimation",0,0.3,100,0.75,0.204,0,-0.0056960440488388,1.32008816705303,-2.11900461198285,2.33035289963021,0.996557221240999,FALSE,-0.0056960440488388
"standard",0,0.3,100,0.75,0.204,0,-0.0721263177173183,0.139247999512671,-0.338691323836202,0.229757191766651,0.604479043377025,FALSE,-0.0721263177173183
"gestimation",0,0.3,100,0.75,0.204,0,0.249418146091066,0.32332228463822,-0.268307589634426,0.945988318092105,0.440456431110499,FALSE,0.249418146091066
"standard",0,0.3,100,0.75,0.204,0,0.170893146213155,0.149963533269388,-0.115798065123423,0.444665273855487,0.254467706079843,FALSE,0.170893146213155
"gestimation",0,0.3,100,0.75,0.204,0,-0.338201067631688,0.224785870810716,-0.717981879431921,0.0645364012341293,0.132440397956414,FALSE,-0.338201067631688
"standard",0,0.3,100,0.75,0.204,0,-0.13317176038431,0.167362896685975,-0.456043865410894,0.203650923184398,0.426202593633013,FALSE,-0.13317176038431
"gestimation",0,0.3,100,0.75,0.204,0,-0.369558180411017,0.448887449663323,-1.26054145053201,0.398965032058924,0.41035116435085,FALSE,-0.369558180411017
"standard",0,0.3,100,0.75,0.204,0,0.45630937850697,0.117819094855676,0.231744211408144,0.67526440335449,0.000107518719524531,TRUE,0.45630937850697
"gestimation",0,0.3,100,0.75,0.204,0,0.53563169078857,1.18321950386856,-1.04270834392776,3.40847526979394,0.650771948732032,FALSE,0.53563169078857
"standard",0,0.3,100,0.75,0.204,0,0.302527088742356,0.139654712791676,0.0300464754044994,0.537723757416693,0.0302920515012733,TRUE,0.302527088742356
"gestimation",0,0.3,100,0.75,0.204,0,0.126213874516384,0.299775688440792,-0.339819303396312,0.690736109573046,0.673734840572579,FALSE,0.126213874516384
"standard",0,0.3,100,0.75,0.204,0,0.051531194222742,0.149210911360086,-0.180357439627773,0.345231865359797,0.729825186094526,FALSE,0.051531194222742
"gestimation",0,0.3,100,0.75,0.204,0,-0.244469545372623,0.419524701435655,-1.21966372124717,0.391705545246216,0.560075208982747,FALSE,-0.244469545372623
"standard",0,0.3,100,0.75,0.204,0,0.101612920786946,0.186394753429195,-0.295696332101623,0.408883382282707,0.585651017238291,FALSE,0.101612920786946
"gestimation",0,0.3,100,0.75,0.204,0,-0.373532687816532,0.626085799962677,-1.74238740720026,0.624710299059613,0.550763912059682,FALSE,-0.373532687816532
"standard",0,0.3,100,0.75,0.204,0,-0.0224854396522237,0.158456762672716,-0.293745487188109,0.311764976911509,0.887156875588871,FALSE,-0.0224854396522237
"gestimation",0,0.3,100,0.75,0.204,0,0.08108028998783,0.299499921387261,-0.447399389010848,0.732805563490363,0.786607237501192,FALSE,0.08108028998783
"standard",0,0.3,100,0.75,0.204,0,0.202801679506945,0.152668323323442,-0.148315328360975,0.461744898175062,0.184052317316695,FALSE,0.202801679506945
"gestimation",0,0.3,100,0.75,0.204,0,0.0458687196908086,0.339277614848958,-0.639510041958345,0.616085886980568,0.892457507851843,FALSE,0.0458687196908086
"standard",0,0.3,100,0.75,0.204,0,0.00427473091683123,0.203289122363503,-0.402090512512251,0.364398668320922,0.983223448345278,FALSE,0.00427473091683123
"gestimation",0,0.3,100,0.75,0.204,0,0.517171120710113,0.472578410672422,-0.402523544949195,1.33870411651593,0.273796923983602,FALSE,0.517171120710113
"standard",0,0.3,100,0.75,0.204,0,0.174711241201761,0.168612197975748,-0.137609532125339,0.513627996777463,0.300121899271277,FALSE,0.174711241201761
"gestimation",0,0.3,100,0.75,0.204,0,0.064092271408453,0.395722302986163,-0.751557362730602,0.890613013132811,0.871335189733083,FALSE,0.064092271408453
"standard",0,0.3,100,0.75,0.204,0,0.0441072777167576,0.17202356250486,-0.306449753084032,0.347588365967002,0.797640029678041,FALSE,0.0441072777167576
"gestimation",0,0.3,100,0.75,0.204,0,-0.00803010874054541,0.31121446110931,-0.65287030614377,0.618614693669732,0.97941487393349,FALSE,-0.00803010874054541
"standard",0,0.3,100,0.75,0.204,0,0.278555026115303,0.156398517818184,-0.0115974535047238,0.531870322388119,0.0749027726715475,FALSE,0.278555026115303
"gestimation",0,0.3,100,0.75,0.204,0,-0.61197191701904,0.42342259735257,-1.44315937537071,0.150184822199504,0.148374143777988,FALSE,-0.61197191701904
"standard",0,0.3,100,0.75,0.204,0,0.283390634617554,0.152043320684268,-0.0860495573454603,0.5057093952799,0.0623384377825826,FALSE,0.283390634617554
"gestimation",0,0.3,100,0.75,0.204,0,-0.0538736454162463,0.26256951308055,-0.586394715547386,0.459093922394513,0.837432587533635,FALSE,-0.0538736454162463
"standard",0,0.3,100,0.75,0.204,0,0.157580819143511,0.148218067615367,-0.140114177804253,0.457399202545419,0.287705426793201,FALSE,0.157580819143511
"gestimation",0,0.3,100,0.75,0.204,0,-0.371063596606263,0.656637097794486,-2.29656990815228,0.567556084013232,0.57200784842879,FALSE,-0.371063596606263
"standard",0,0.3,100,0.75,0.204,0,-0.0403019937065006,0.144688982737862,-0.288541886699635,0.261411412521934,0.780596142728844,FALSE,-0.0403019937065006
"gestimation",0,0.3,100,0.75,0.204,0,-0.0375760035566531,0.363257876202115,-0.611045262339618,0.89067871964485,0.917612436820529,FALSE,-0.0375760035566531
"standard",0,0.3,100,0.75,0.204,0,0.21023779854071,0.139221479383329,-0.0713978669872042,0.449863556555641,0.131018931108191,FALSE,0.21023779854071
"gestimation",0,0.3,100,0.75,0.204,0,-0.179259740500067,0.680291715501969,-1.40775350136033,0.596146645417485,0.792161968380186,FALSE,-0.179259740500067
"standard",0,0.3,100,0.75,0.204,0,0.357511550487204,0.149365040937501,0.0865832562532192,0.619235737948321,0.0166865550125097,TRUE,0.357511550487204
"gestimation",0,0.3,100,0.75,0.204,0,0.671482709528342,0.317552230041257,0.122594217421874,1.34308601694036,0.0344676093558914,TRUE,0.671482709528342
"standard",0,0.3,100,0.75,0.204,0,0.450922510019004,0.119463256537596,0.192138952367669,0.663953690186138,0.000160283435801468,TRUE,0.450922510019004
"gestimation",0,0.3,100,0.75,0.204,0,-0.81742096521206,1.75112148044152,-4.36133679128713,2.76290481582821,0.640644014480597,FALSE,-0.81742096521206
"standard",0,0.3,100,0.75,0.204,0,0.308758763444249,0.115420390527598,0.0528015806175091,0.508296080871915,0.00747114485268345,TRUE,0.308758763444249
"gestimation",0,0.3,100,0.75,0.204,0,0.370829890540344,0.378056405838727,-0.189849428632643,1.1026485787248,0.326649412382077,FALSE,0.370829890540344
"standard",0,0.3,100,0.75,0.204,0,0.533081461613406,0.122288991128366,0.247094157754103,0.713147588060466,1.30542227005136e-05,TRUE,0.533081461613406
"gestimation",0,0.3,100,0.75,0.204,0,0.614953962373253,0.461593123439615,-0.177339624983547,1.66714481468061,0.182780525265266,FALSE,0.614953962373253
"standard",0,0.3,100,0.75,0.204,0,0.303800217071562,0.120266837129807,0.0645832726509916,0.541123050759591,0.0115352589939064,TRUE,0.303800217071562
"gestimation",0,0.3,100,0.75,0.204,0,0.0677777484915757,0.358486737943338,-0.685527053300731,0.599956517562524,0.850040881455057,FALSE,0.0677777484915757
"standard",0,0.3,100,0.75,0.204,0,0.165619790339149,0.139496471423916,-0.0834234054663122,0.387278611390916,0.23512166121352,FALSE,0.165619790339149
"gestimation",0,0.3,100,0.75,0.204,0,-0.191377361498475,0.178058098885533,-0.50054571940102,0.153937177772934,0.282462980698996,FALSE,-0.191377361498475
"standard",0,0.3,100,0.75,0.204,0,-0.0531461675903445,0.192793207120022,-0.376520327207599,0.289310231451031,0.782806064996284,FALSE,-0.0531461675903445
"gestimation",0,0.3,100,0.75,0.204,0,-0.671354507923632,0.841528181040679,-1.94376166203854,0.259266701907722,0.424998062096644,FALSE,-0.671354507923632
"standard",0,0.3,100,0.75,0.204,0,0.138540206792324,0.146127078573291,-0.147034189388781,0.360076978456172,0.343088568342768,FALSE,0.138540206792324
"gestimation",0,0.3,100,0.75,0.204,0,0.413472134649233,0.445200312742047,-0.502534690001444,1.45421552173461,0.353027576029744,FALSE,0.413472134649233
"standard",0,0.3,100,0.75,0.204,0,0.232371390206293,0.161840861774041,-0.104389654049934,0.513568030899393,0.151058765857016,FALSE,0.232371390206293
"gestimation",0,0.3,100,0.75,0.204,0,0.321381295968287,0.758377365957744,-0.868750477182534,1.67005787693088,0.671729981623057,FALSE,0.321381295968287
"standard",0,0.3,100,0.75,0.204,0,0.184149025684695,0.14482574286582,-0.082137933323,0.473939698628959,0.203543233062014,FALSE,0.184149025684695
"gestimation",0,0.3,100,0.75,0.204,0,-0.173328659983737,0.474780672142248,-1.01462479288795,0.433037253711675,0.715058399561658,FALSE,-0.173328659983737
"standard",0,0.3,100,0.75,0.204,0,-0.0437389770379662,0.147589167114025,-0.307502732867106,0.291437546958176,0.766958007307148,FALSE,-0.0437389770379662
"gestimation",0,0.3,100,0.75,0.204,0,-0.000134357065941849,0.30060678452845,-0.580070547715569,0.526045094846489,0.999643383215223,FALSE,-0.000134357065941849
"standard",0,0.3,100,0.75,0.204,0,-0.0299885627683637,0.170742050189667,-0.319547135101757,0.327653395213283,0.860579402496341,FALSE,-0.0299885627683637
"gestimation",0,0.3,100,0.75,0.204,0,-0.331841991392911,0.544148639658146,-1.50782073634739,0.591190179482383,0.541969767698996,FALSE,-0.331841991392911
"standard",0,0.3,100,0.75,0.204,0,0.0656520891136753,0.162840605806479,-0.242126521705028,0.349994764937717,0.686824784537245,FALSE,0.0656520891136753
"gestimation",0,0.3,100,0.75,0.204,0,-0.286313582574543,0.494111887682313,-1.25678264692207,0.563223254917812,0.562284961543434,FALSE,-0.286313582574543
"standard",0,0.3,100,0.75,0.204,0,0.147085783973661,0.150251866421359,-0.104152937354523,0.453230172503893,0.327615474327431,FALSE,0.147085783973661
"gestimation",0,0.3,100,0.75,0.204,0,-0.455545805631796,0.462135961838695,-1.60830040520971,0.356124428850109,0.324260818860619,FALSE,-0.455545805631796
"standard",0,0.3,100,0.75,0.204,0,0.17429506989739,0.156844837599279,-0.168365542261161,0.422807215097058,0.26645734140214,FALSE,0.17429506989739
"gestimation",0,0.3,100,0.75,0.204,0,-0.294371208133291,0.406320660094119,-1.24284659037672,0.332365968507362,0.468771076720061,FALSE,-0.294371208133291
"standard",0,0.3,100,0.75,0.204,0,-0.168296632914622,0.143027998372157,-0.44762680847137,0.0985235739521434,0.239327586737431,FALSE,-0.168296632914622
"gestimation",0,0.3,100,0.75,0.204,0,-0.0779160459942949,0.310124619595875,-0.593035482532939,0.462506066368446,0.801627721557098,FALSE,-0.0779160459942949
"standard",0,0.3,100,0.75,0.204,0,0.146147401656642,0.154257179153127,-0.135284623057154,0.448358983491804,0.343421287161432,FALSE,0.146147401656642
"gestimation",0,0.3,100,0.75,0.204,0,-0.84328187147318,1.66341131271524,-5.91801228739791,1.69885401833988,0.612183360645638,FALSE,-0.84328187147318
"standard",0,0.3,100,0.75,0.204,0,0.0992291145003437,0.156816817403493,-0.207461784389973,0.376909382985808,0.526883279882993,FALSE,0.0992291145003437
"gestimation",0,0.3,100,0.75,0.204,0,-0.110598975250988,0.63514062781981,-1.05472579274563,0.827383982174778,0.861760899145673,FALSE,-0.110598975250988
"standard",0,0.3,100,0.75,0.204,0,0.190435246175669,0.122776594840291,-0.0145619206783019,0.421171576265092,0.120884610612125,FALSE,0.190435246175669
"gestimation",0,0.3,100,0.75,0.204,0,0.0177652508779735,0.325682379871498,-0.607530750069893,0.519618090356682,0.956498742118457,FALSE,0.0177652508779735
"standard",0,0.3,100,0.75,0.204,0,0.0472560847267754,0.192578852854285,-0.261853393162633,0.398620026465417,0.806157848131612,FALSE,0.0472560847267754
"gestimation",0,0.3,100,0.75,0.204,0,0.51399891205465,0.324346905467775,-0.0254099924381218,1.16938800410165,0.113030046984494,FALSE,0.51399891205465
"standard",0,0.3,100,0.75,0.204,0,0.0628534700316488,0.149837062112662,-0.210318600142706,0.307666603844832,0.674866249939686,FALSE,0.0628534700316488
